order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
8ade7c57a7fe4c0d93949b5a8fde0020,6b05a68b7ce44249bf68a4c18ca024f2,delivered,2018-06-14 16:00:00,2018-06-14 17:00:00,2018-06-16 17:00:00,2018-07-14 16:00:00,2018-07-01 16:00:00
77ca375d1bfe47629abb88384e005d9a,3cf5fb5105754be592ecd347a4cd4cd2,delivered,2018-06-09 23:00:00,2018-06-10 05:00:00,2018-06-11 05:00:00,2018-06-29 23:00:00,2018-07-02 23:00:00
58f1609237584cbfa44e08720971bf38,6c5743fa30d342ad98ee1fe03707ea6a,delivered,2018-06-14 06:00:00,2018-06-15 11:00:00,2018-06-18 11:00:00,2018-06-23 06:00:00,2018-06-25 06:00:00
adeb1b1158ed4bf5a3760cff4736bf3e,61e05ae18af44d459044ccaa61bc5902,delivered,2018-06-22 09:00:00,2018-06-23 07:00:00,2018-06-26 07:00:00,2018-06-28 09:00:00,2018-07-02 09:00:00
70b80cd2b47842f2bfb2919ccdd17c9b,21c485ddfa7145dc9d00867fbd9b531f,delivered,2018-06-27 21:00:00,2018-06-28 22:00:00,2018-07-01 22:00:00,2018-07-09 21:00:00,2018-07-14 21:00:00
688835e51e004a97876d11132579324a,c77ffbd91b4546ddb79bfbd32dc7c62c,delivered,2017-02-04 06:00:00,2017-02-04 16:00:00,2017-02-06 16:00:00,2017-02-14 06:00:00,2017-02-15 06:00:00
9ff6f4ec29cf42ffa7b8f130f41b504e,061ea1a150af4735be6ef540e6d32227,delivered,2017-02-09 16:00:00,2017-02-10 22:00:00,2017-02-13 22:00:00,2017-02-20 16:00:00,2017-02-21 16:00:00
92bd7227e4524b7bbbd299cfcb6b6481,ceb7004c50b54144aa02ebb36d41ff9d,delivered,2017-02-21 07:00:00,2017-02-22 12:00:00,2017-02-24 12:00:00,2017-03-06 07:00:00,2017-03-12 07:00:00
d9aa205c80654465b1cc1b34db1b605a,48e776aae7644db595736bc2e2b6cf20,delivered,2017-03-14 12:00:00,2017-03-15 16:00:00,2017-03-19 16:00:00,2017-03-23 12:00:00,2017-03-29 12:00:00
bd887f07406e4db4b6bfcb75bd20d2e8,84f2d6e2bd8c4a5fa4c5172c498d6129,delivered,2017-03-26 12:00:00,2017-03-27 08:00:00,2017-03-29 08:00:00,2017-04-17 12:00:00,2017-04-18 12:00:00
493640614ccf439d9269d849f2f11edd,97be0daf18eb41179d92e664975aa48d,delivered,2017-04-11 14:00:00,2017-04-12 21:00:00,2017-04-13 21:00:00,2017-04-25 14:00:00,2017-04-30 14:00:00
22aa4e6d027d4eacac56f1ed0f801b36,916cf3484f604924b9f62fbe5b502949,delivered,2017-04-08 00:00:00,2017-04-09 00:00:00,2017-04-13 00:00:00,2017-04-15 00:00:00,2017-04-18 00:00:00
576e4afa068c42d3b1c27759e50f2dd3,31a32af389934cdc8cff4a96e7f08808,delivered,2017-04-14 15:00:00,2017-04-14 20:00:00,2017-04-18 20:00:00,2017-05-03 15:00:00,2017-05-03 15:00:00
ab08069de5184c888e9ccf5545ff1732,e761974edc164b4ead5a09d587dfdfe6,delivered,2017-04-08 13:00:00,2017-04-09 12:00:00,2017-04-13 12:00:00,2017-04-24 13:00:00,2017-04-26 13:00:00
809fe3613310425aabda519d5848e9b3,768b9008375841699632da1de921df5e,delivered,2017-04-15 23:00:00,2017-04-16 02:00:00,2017-04-19 02:00:00,2017-04-27 23:00:00,2017-05-02 23:00:00
dd160859a6fb4bb792991f9c1a2880c2,3552d3a552dc4917ba8b30e1ba9f1e31,delivered,2017-04-22 04:00:00,2017-04-22 14:00:00,2017-04-25 14:00:00,2017-05-06 04:00:00,2017-05-10 04:00:00
84f0d9318f17454990a543ce806a5e1c,6b9179f77918406c9cbd82c9e443a2a2,delivered,2017-05-05 02:00:00,2017-05-05 08:00:00,2017-05-07 08:00:00,2017-05-26 02:00:00,2017-05-27 02:00:00
a94a18ca2a8349e8a2edeb112b82d927,bccab806317844318218c46b3f3e24e9,delivered,2017-05-24 09:00:00,2017-05-25 12:00:00,2017-05-26 12:00:00,2017-06-25 09:00:00,2017-06-15 09:00:00
3b320b35a0b64cd6a35c5d5d36210c19,82484ac074ef4badb731dbf2f60c264d,delivered,2017-05-10 23:00:00,2017-05-12 01:00:00,2017-05-15 01:00:00,2017-05-29 23:00:00,2017-05-26 23:00:00
3805b8e0bb1f4314bcae10d2fd8228ff,223f42e2c93344648ae5c337853724fa,delivered,2017-05-05 02:00:00,2017-05-05 21:00:00,2017-05-09 21:00:00,2017-05-26 02:00:00,2017-05-28 02:00:00
77959c14a45f4f27aeac5062e9fcdf5e,727dfa357cdd4238a5db265fd5856e19,delivered,2017-06-08 15:00:00,2017-06-08 23:00:00,2017-06-12 23:00:00,2017-06-22 15:00:00,2017-06-23 15:00:00
c040d62ec8074f868a394f6af3d33683,a85775f6b8db4906af2d07d31ad04609,delivered,2017-06-25 05:00:00,2017-06-26 08:00:00,2017-06-30 08:00:00,2017-07-07 05:00:00,2017-07-11 05:00:00
9c00573ace9046e781f3225de8c68078,ca11d4bebd6548348b9b7e9a3e8ad139,delivered,2017-06-04 09:00:00,2017-06-05 03:00:00,2017-06-06 03:00:00,2017-06-12 09:00:00,2017-06-16 09:00:00
b4354efcb3a747e78b2b64088a717279,ba18feb0fc894245a8dc24e819a466ed,delivered,2017-06-23 03:00:00,2017-06-23 04:00:00,2017-06-24 04:00:00,2017-06-29 03:00:00,2017-07-03 03:00:00
6030958fba554c45b92c9311501262f4,796c66f0481c40d982d65bb19a8f4bf9,delivered,2017-06-21 16:00:00,2017-06-22 23:00:00,2017-06-25 23:00:00,2017-07-07 16:00:00,2017-07-09 16:00:00
927f960f2b2945fbabe446a8857d808a,b37f457aa1034b75a6e1972a342538ce,delivered,2017-07-12 07:00:00,2017-07-13 08:00:00,2017-07-14 08:00:00,2017-07-27 07:00:00,2017-08-02 07:00:00
7e34b38a431f4ad3993de1c82c19a1ab,bb1926c55bd846209c2b26fbeb4b8365,delivered,2017-07-16 22:00:00,2017-07-17 07:00:00,2017-07-18 07:00:00,2017-08-01 22:00:00,2017-08-07 22:00:00
e8e35ce686754ba8adbf6a2c1f5e649c,936d2be5546c44be9c19dd05b7415f01,delivered,2017-07-13 14:00:00,2017-07-14 03:00:00,2017-07-15 03:00:00,2017-08-01 14:00:00,2017-08-07 14:00:00
15c4613a630646158299735ced80b83c,8ffe64f5422b447995cf34030939730a,delivered,2017-07-03 23:00:00,2017-07-04 14:00:00,2017-07-08 14:00:00,2017-07-19 23:00:00,2017-07-23 23:00:00
7829dfef16ee47bb9809954e595d55e2,be0e74c64b3c4d0db726ae32d68381fa,delivered,2017-07-15 15:00:00,2017-07-16 10:00:00,2017-07-18 10:00:00,2017-07-22 15:00:00,2017-07-28 15:00:00
9c8b8aa340894ee8ab1b41206cec19a3,9781f5f9363547b8a72b8f642f2a580d,delivered,2017-08-06 15:00:00,2017-08-08 03:00:00,2017-08-12 03:00:00,2017-08-15 15:00:00,2017-08-18 15:00:00
6a5b4a1023904fd6a9fc728cd85f6585,8afe942ee8994e268eaef1a7ce2e251a,delivered,2017-08-09 06:00:00,2017-08-09 12:00:00,2017-08-10 12:00:00,2017-08-19 06:00:00,2017-08-24 06:00:00
68b74e82d6134c03b7410ffd5efeb061,1538de6a759c40d1b506289c4d329e13,delivered,2017-08-14 08:00:00,2017-08-15 15:00:00,2017-08-16 15:00:00,2017-08-27 08:00:00,2017-08-31 08:00:00
035fb5ab2c1548ed8b291a7f2abd347b,eaedd7913d2248daa0555fb071243e87,delivered,2017-08-04 22:00:00,2017-08-05 03:00:00,2017-08-08 03:00:00,2017-08-19 22:00:00,2017-08-24 22:00:00
e8866e309b744f7ab2e0549fdec8f293,02c7bf342a9148bf9bfa9ee6cff1ca2f,delivered,2017-08-22 20:00:00,2017-08-23 11:00:00,2017-08-26 11:00:00,2017-09-14 20:00:00,2017-09-14 20:00:00
1b143422606344df9911fece06f1bc16,4300c6aca69740769a748c6a33eea646,delivered,2017-09-25 18:00:00,2017-09-26 02:00:00,2017-09-29 02:00:00,2017-10-09 18:00:00,2017-10-11 18:00:00
498a3be36ef045e8b13f1a7642a7d1ef,97e22a9ecf9d4d228b1b212f622bb00e,delivered,2017-09-11 01:00:00,2017-09-12 05:00:00,2017-09-15 05:00:00,2017-09-21 01:00:00,2017-09-27 01:00:00
45c624f58c8e448da7798640c5324807,76a5478bd0cf453f9d736b3478a11f8c,delivered,2017-09-05 12:00:00,2017-09-06 18:00:00,2017-09-09 18:00:00,2017-09-13 12:00:00,2017-09-15 12:00:00
6d9b5a8aba3f42ffad915899c9497b5f,492b9e9252c74a9bb84c0f82bc000052,delivered,2017-09-23 14:00:00,2017-09-24 00:00:00,2017-09-25 00:00:00,2017-10-05 14:00:00,2017-10-07 14:00:00
bc4647de42454257aded7fd556ec673b,8ae4e3d2987a492b9320fc8fda35dffb,delivered,2017-09-10 22:00:00,2017-09-11 12:00:00,2017-09-15 12:00:00,2017-10-02 22:00:00,2017-10-05 22:00:00
7ca78ff066d44446b4b9b87ecee8c805,2c2cf6dafd614e858ccfef4fe2c7c7d1,delivered,2017-09-28 22:00:00,2017-09-29 13:00:00,2017-09-30 13:00:00,2017-10-08 22:00:00,2017-10-14 22:00:00
9df8a74123344fc2947c86afb4db5f87,89093a07883a4c018fb9eb9602242465,delivered,2017-09-11 21:00:00,2017-09-13 09:00:00,2017-09-17 09:00:00,2017-09-21 21:00:00,2017-09-26 21:00:00
cc2a16fee4824912a24f9531e3cb2fab,5bbf914e19f14fb0ad3b36660a193d32,delivered,2017-09-14 02:00:00,2017-09-14 15:00:00,2017-09-18 15:00:00,2017-10-01 02:00:00,2017-10-03 02:00:00
0ecb54071e254f7bb311936be148affb,0960910b62bb4028899494387badd501,delivered,2017-09-24 09:00:00,2017-09-24 18:00:00,2017-09-28 18:00:00,2017-10-16 09:00:00,2017-10-18 09:00:00
ffd131b125e04b6eb13d38006f961e3d,b1b89357c05843be943eb566377f5de2,delivered,2017-10-08 23:00:00,2017-10-09 00:00:00,2017-10-12 00:00:00,2017-10-20 23:00:00,2017-10-24 23:00:00
252ea1985b7f43d6905eedfb4ce6b71d,efecba39e72f41d4a04b9fa1f5407e93,delivered,2017-10-14 13:00:00,2017-10-14 20:00:00,2017-10-17 20:00:00,2017-10-28 13:00:00,2017-10-29 13:00:00
17fbea26ce45478483260ab95e5e89b2,16ff7d0462c34910ba832c9e6e9c30e4,delivered,2017-10-22 10:00:00,2017-10-23 12:00:00,2017-10-25 12:00:00,2017-11-18 10:00:00,2017-11-14 10:00:00
18bad1fabe9e4107a8e6a5896177e558,bf1d65f026b44fd88c101a967067a0bb,delivered,2017-10-24 19:00:00,2017-10-25 20:00:00,2017-10-26 20:00:00,2017-11-02 19:00:00,2017-11-08 19:00:00
a7be27076fcc469c8bcec52b19800639,9cf15de016f14fbd939e880e25e8c3e3,delivered,2017-11-10 20:00:00,2017-11-11 04:00:00,2017-11-12 04:00:00,2017-12-01 20:00:00,2017-12-04 20:00:00
7999814b85cb4f4e8a1ca3643fd92d65,55d3330836b24c9294cd235a43474d2c,delivered,2017-11-02 18:00:00,2017-11-03 01:00:00,2017-11-05 01:00:00,2017-11-22 18:00:00,2017-11-27 18:00:00
b66dd20acb7540c182c0b68347648096,50e604ba9a8248ad96e3d2fe797197c0,delivered,2017-11-20 04:00:00,2017-11-21 15:00:00,2017-11-23 15:00:00,2017-11-28 04:00:00,2017-12-03 04:00:00
de2a8b387d89499d81198182d6146655,8d68b7d6f60c4729b94f93e652c0de87,delivered,2017-11-28 17:00:00,2017-11-30 04:00:00,2017-12-01 04:00:00,2017-12-22 17:00:00,2017-12-23 17:00:00
c1789c7146cc4e41a7337841e13f55d1,63277d52a6334b31951fcc8b9b456bc8,canceled,2017-11-21 22:00:00,2017-11-23 03:00:00,,,2017-12-06 22:00:00
072763dc6e044c9f8245aa1194a657f7,f4286b102b4a434d9a89ae9b1d50dd74,delivered,2017-11-20 06:00:00,2017-11-20 23:00:00,2017-11-21 23:00:00,2017-12-05 06:00:00,2017-12-05 06:00:00
89b2e92bdb21421da2e524777cee84ed,2391bf43974e4ac18211f8ed84543557,delivered,2017-12-19 05:00:00,2017-12-19 06:00:00,2017-12-21 06:00:00,2018-01-07 05:00:00,2018-01-11 05:00:00
eb817efbeb7048c09a2275c0d58a7c3f,e240c3d869df4b30b87d324f5dfe7e9e,delivered,2017-12-06 18:00:00,2017-12-08 04:00:00,2017-12-11 04:00:00,2017-12-27 18:00:00,2017-12-31 18:00:00
8461baaf2af54cb494b394864ed39937,ae363ec87edb4f0897148ca548b3ed90,delivered,2017-12-23 01:00:00,2017-12-23 11:00:00,2017-12-26 11:00:00,2018-01-08 01:00:00,2018-01-09 01:00:00
1e08226d191442bfb75cf6c902f55b0d,808f445e40824040ad260b7019de7229,delivered,2017-12-20 11:00:00,2017-12-21 15:00:00,2017-12-22 15:00:00,2018-01-05 11:00:00,2018-01-07 11:00:00
4ad4df54af2145fdac268c9c47d6ee01,1cb6daf70eeb49a990edf220c5fa33b6,delivered,2017-12-14 14:00:00,2017-12-15 18:00:00,2017-12-17 18:00:00,2017-12-26 14:00:00,2017-12-26 14:00:00
22ecae97b711416e9a96538e8a3227b1,1261aeca70224c038ea98a499b9eab15,delivered,2017-12-22 22:00:00,2017-12-24 07:00:00,2017-12-26 07:00:00,2018-01-06 22:00:00,2018-01-07 22:00:00
28e78f7e41004b248c573e808b11afa8,01de9231e1534ab1bd5450a91fc59ca8,delivered,2017-12-02 19:00:00,2017-12-03 03:00:00,2017-12-04 03:00:00,2017-12-16 19:00:00,2017-12-19 19:00:00
10bcb0255aa14653be988afb21c43eb3,e031e2d1fd764ccca6293d8989de81c2,delivered,2018-01-13 10:00:00,2018-01-14 01:00:00,2018-01-17 01:00:00,2018-02-07 10:00:00,2018-01-31 10:00:00
175da8ce45dd417f8814a6a18c2cc99e,e54794295e1e47d6bcdb64d5fa6b5a8e,delivered,2018-01-27 03:00:00,2018-01-27 23:00:00,2018-01-31 23:00:00,2018-02-17 03:00:00,2018-02-11 03:00:00
306044efb0cc4f5892364e649a33774c,6b3150f1225c45e89411a08596fde9f6,delivered,2018-01-19 08:00:00,2018-01-19 19:00:00,2018-01-22 19:00:00,2018-01-29 08:00:00,2018-02-01 08:00:00
587b52150aa948a19f10a5678eb231b5,07b534cec1ea4384be1c0c3a25660bd5,delivered,2018-01-17 18:00:00,2018-01-19 03:00:00,2018-01-21 03:00:00,2018-01-30 18:00:00,2018-01-31 18:00:00
68687eee596c4705b09a77b4d29e3ec1,95fabf8aa0864c49a0cde9dca767ddec,delivered,2018-01-03 23:00:00,2018-01-04 15:00:00,2018-01-08 15:00:00,2018-01-23 23:00:00,2018-01-24 23:00:00
a9135c159b274c4ea5108c8b82970c32,e425566c02424c93a8faaf178ce1bbba,delivered,2018-01-18 09:00:00,2018-01-19 19:00:00,2018-01-21 19:00:00,2018-01-30 09:00:00,2018-02-05 09:00:00
b0f525175aaa445faa9fa80e52556409,d90503b6a5e5475d96baee922a497430,delivered,2018-01-26 10:00:00,2018-01-26 15:00:00,2018-01-28 15:00:00,2018-02-06 10:00:00,2018-02-07 10:00:00
3aade5f13e44408dad0b61549ab21592,54454d1a5a154bf1ad082a83f2329c95,delivered,2018-01-25 09:00:00,2018-01-25 10:00:00,2018-01-29 10:00:00,2018-02-14 09:00:00,2018-02-19 09:00:00
ad8995e8a6b34764b52c56d5c1404483,f2585be9f1424db5886aa8b4de875437,delivered,2018-01-18 21:00:00,2018-01-19 10:00:00,2018-01-20 10:00:00,2018-01-26 21:00:00,2018-01-31 21:00:00
212768cc864945acb3501cacfee9d3c4,58724f8285894e60b4fc124fefc67c05,delivered,2018-01-09 23:00:00,2018-01-10 10:00:00,2018-01-12 10:00:00,2018-01-18 23:00:00,2018-01-20 23:00:00
8441ee4c349d4b5a920b747d1bada18e,27a83262fb9243bd9a744a53d9f9d492,delivered,2018-01-03 13:00:00,2018-01-04 13:00:00,2018-01-05 13:00:00,2018-01-23 13:00:00,2018-01-28 13:00:00
108558f1e6cd4de8ac8e35795c9a2116,4063ad3098784ef2a8bfcf03f8babc81,delivered,2018-02-11 09:00:00,2018-02-11 23:00:00,2018-02-12 23:00:00,2018-03-04 09:00:00,2018-03-08 09:00:00
f14916f14444474da4408e75f840e33c,6e50c7bedaf94c978134903b9c95efae,delivered,2018-02-22 16:00:00,2018-02-24 00:00:00,2018-02-25 00:00:00,2018-03-01 16:00:00,2018-03-05 16:00:00
6749d6da925a429aacfb2511db5f8c53,e62b79fc9d8b49beb25e9a7d83d24f48,delivered,2018-02-13 03:00:00,2018-02-13 15:00:00,2018-02-17 15:00:00,2018-02-23 03:00:00,2018-02-23 03:00:00
4735bf8de5f74edf8d84c3906e234574,6e5ada6d18ab44a5be0ac18df38a56cd,delivered,2018-02-04 16:00:00,2018-02-06 00:00:00,2018-02-07 00:00:00,2018-02-13 16:00:00,2018-02-18 16:00:00
4d9e19c8379842c6a16ab23c1066df26,6c27e018c8c74aba83ec5ce808a6e510,delivered,2018-02-14 11:00:00,2018-02-14 23:00:00,2018-02-17 23:00:00,2018-03-13 11:00:00,2018-03-05 11:00:00
efa552deacc54648885fb351110eaf76,085d14ae8c4249b98868d75317383e4e,canceled,2018-02-06 11:00:00,2018-02-08 09:00:00,,,2018-03-01 11:00:00
b1cddf4bfa9c4ea3ac5cd73823a7aa76,7e05bd6be4e04900a82476e98b365d97,delivered,2018-02-06 12:00:00,2018-02-06 15:00:00,2018-02-08 15:00:00,2018-02-26 12:00:00,2018-03-01 12:00:00
219974332229475780b800d758b2f606,e181069f3d8c4228a9d64cc6ccf3f071,delivered,2018-02-15 15:00:00,2018-02-16 00:00:00,2018-02-19 00:00:00,2018-03-06 15:00:00,2018-03-12 15:00:00
f350621c1ae441b9a6d31c0c5b7d1c20,b7bf5e8bd23b4d6c9fc848b83dee4894,delivered,2018-02-06 03:00:00,2018-02-06 12:00:00,2018-02-08 12:00:00,2018-02-19 03:00:00,2018-02-19 03:00:00
aa2af8c9b6d747c387834fe83374d1a7,ac6b135e0f374cf497b8ce38eac9a98f,delivered,2018-02-03 21:00:00,2018-02-03 22:00:00,2018-02-07 22:00:00,2018-02-21 21:00:00,2018-02-23 21:00:00
9ff6fab888ec45678069d587e8fff496,5e8a45f835404d34af3b4f5b87fdfea2,delivered,2018-03-09 19:00:00,2018-03-10 07:00:00,2018-03-12 07:00:00,2018-03-23 19:00:00,2018-03-23 19:00:00
f519c54abd56498d99bd370c858006d0,b0351ed2dc48457eaeaa75f0f742d913,delivered,2018-03-23 13:00:00,2018-03-23 20:00:00,2018-03-25 20:00:00,2018-04-02 13:00:00,2018-04-08 13:00:00
0425a125a6ec4dc88b28b381732dd05d,3b0e7b75bb184f4a80d4d069797caf14,delivered,2018-03-09 03:00:00,2018-03-09 21:00:00,2018-03-11 21:00:00,2018-03-20 03:00:00,2018-03-23 03:00:00
34f96968ab3145dca6389b429815a0b2,c292481cca3345e19d4067a740bdfc33,delivered,2018-03-04 01:00:00,2018-03-04 21:00:00,2018-03-06 21:00:00,2018-03-23 01:00:00,2018-03-26 01:00:00
6c3e03f6a53847379e511524ea06d2fa,4f432deb4c7f48658533539d308dba87,delivered,2018-03-22 01:00:00,2018-03-23 01:00:00,2018-03-26 01:00:00,2018-04-05 01:00:00,2018-04-10 01:00:00
d9ace249616f4a9a80f8a0e59ed9a409,bb2e81062a7f4788b9a39540f1fd0f17,canceled,2018-03-03 05:00:00,2018-03-05 00:00:00,,,2018-03-14 05:00:00
e3bec383e1c64e2ab1caa2fd4a36c8e8,f7ad6d1b4c5c4d8d9d7abd82bc56d301,delivered,2018-03-10 19:00:00,2018-03-11 12:00:00,2018-03-15 12:00:00,2018-03-21 19:00:00,2018-03-23 19:00:00
2cd8019a2fb34232bd6c7c209f65f433,e307b4315a52442c82ce541ad4634c5a,delivered,2018-04-23 17:00:00,2018-04-24 17:00:00,2018-04-27 17:00:00,2018-05-05 17:00:00,2018-05-07 17:00:00
0cd7232038af4d00b019a375815eec96,f24a24b57b7b4b36bd5a8744ad5bf893,delivered,2018-04-04 03:00:00,2018-04-04 11:00:00,2018-04-05 11:00:00,2018-04-13 03:00:00,2018-04-18 03:00:00
a39017c5418c4f6b9d802120f6320e01,66ffe1be252343acb03270db7c8a3f55,delivered,2018-04-24 14:00:00,2018-04-26 01:00:00,2018-04-29 01:00:00,2018-05-04 14:00:00,2018-05-07 14:00:00
d7760f5b9ce944b795ef0e199ada29b7,6deb16a1a96b4780b897caf5a8fbdb33,delivered,2018-04-03 04:00:00,2018-04-03 21:00:00,2018-04-06 21:00:00,2018-04-16 04:00:00,2018-04-19 04:00:00
d139cb220079456ea34fbec2654cff35,b6da22af6de24833b6d6b216ccd576b6,delivered,2018-04-15 02:00:00,2018-04-16 11:00:00,2018-04-17 11:00:00,2018-05-08 02:00:00,2018-05-10 02:00:00
c32779ed4bd74511a4a2d7112ba1ff21,6f1a99b884ff4af1816efa1d32b80461,delivered,2018-04-03 18:00:00,2018-04-04 07:00:00,2018-04-08 07:00:00,2018-04-10 18:00:00,2018-04-14 18:00:00
c42ba308a6d0448ba45eeaf4c00fff41,d080b6ff2786448493ac7a0745a43493,delivered,2018-04-07 14:00:00,2018-04-08 15:00:00,2018-04-12 15:00:00,2018-04-28 14:00:00,2018-04-29 14:00:00
aafaae63da6f4bb0ba50042ef9f44d64,5e5245eb208848d3b2e9a6c2b9b5f0cf,delivered,2018-04-20 06:00:00,2018-04-21 15:00:00,2018-04-25 15:00:00,2018-04-26 15:00:00,2018-04-30 06:00:00
b827c18cbddf441a8f6818d81489ccdb,e0316be1fd7e4df9a6c35fe0fe09f8f0,delivered,2018-04-09 09:00:00,2018-04-09 20:00:00,2018-04-11 20:00:00,2018-05-01 09:00:00,2018-04-27 09:00:00
9e185e6131a84874a279d8ad6f7199ec,78ebc29d93394da18d65adbb7ad92be9,delivered,2018-05-10 04:00:00,2018-05-10 08:00:00,2018-05-12 08:00:00,2018-05-27 04:00:00,2018-05-28 04:00:00
e49aae2c68ea40a1ab31d6253f260dbf,6e75c5abfb234f078dcc284c33d4de5f,delivered,2018-05-22 11:00:00,2018-05-23 23:00:00,2018-05-26 23:00:00,2018-06-09 11:00:00,2018-06-12 11:00:00
d82e0818ac8b41088982d38eb7c2a198,9cfa10303fb24a8ab665b18839e28989,delivered,2018-05-12 01:00:00,2018-05-12 16:00:00,2018-05-15 16:00:00,2018-05-22 01:00:00,2018-05-22 01:00:00
9f63c740ab034a65a89568048572e837,a31ed16fb54e428d87d382a064e33fdd,delivered,2018-05-25 23:00:00,2018-05-26 16:00:00,2018-05-28 16:00:00,2018-06-15 23:00:00,2018-06-16 23:00:00
ee2b9053f8a745b891431c34ffe08eed,2ff4583744ab4473b7c16f8e3413f031,delivered,2018-05-20 20:00:00,2018-05-21 11:00:00,2018-05-25 11:00:00,2018-06-08 20:00:00,2018-06-11 20:00:00
78c414d75546423f9fc32ec960c971ce,f73753f4bd2b451b88489c92fffaa7dc,delivered,2018-05-16 05:00:00,2018-05-17 13:00:00,2018-05-19 13:00:00,2018-05-31 05:00:00,2018-05-31 05:00:00
b85a79e46e744efda0f55816020bdc5b,ab3f7b61415e48b2b8346cd38010e480,delivered,2018-05-28 12:00:00,2018-05-28 17:00:00,2018-06-01 17:00:00,2018-06-08 12:00:00,2018-06-13 12:00:00
ebca3f23e37b4634b043f1a19a11e190,2529422f37b54ad292a362f1fb48d094,delivered,2018-05-25 00:00:00,2018-05-25 02:00:00,2018-05-26 02:00:00,2018-06-01 00:00:00,2018-06-07 00:00:00
db07030868c44a5ba72d34cee77683e2,cfac5433f54b489ebb6acd85d202c11e,delivered,2018-05-06 07:00:00,2018-05-06 08:00:00,2018-05-07 08:00:00,2018-05-18 07:00:00,2018-05-18 07:00:00
815b767beab14b0b8bd0a8be048e69d6,0fa701201c1d4ea1824e8796e882fa5f,delivered,2018-05-24 02:00:00,2018-05-25 07:00:00,2018-05-27 07:00:00,2018-06-06 02:00:00,2018-06-09 02:00:00
438c6c4094c54ef7a22ec3580abc177c,46d5332c753644bc9408cd6888d71c1a,delivered,2018-05-19 22:00:00,2018-05-20 06:00:00,2018-05-21 06:00:00,2018-06-06 22:00:00,2018-06-06 22:00:00
6c31dc6518044832bd55438b267848b2,f1fbe9660bf74badbf03fb0ea19d36a1,canceled,2018-06-18 13:00:00,2018-06-19 04:00:00,,,2018-07-02 13:00:00
38c35dadc10c4324acdc1dc5c362bdc2,c8976d9eb9ef40b19a25d2c84b3b4290,delivered,2018-06-13 20:00:00,2018-06-14 21:00:00,2018-06-15 21:00:00,2018-07-02 20:00:00,2018-07-02 20:00:00
1a23d90fbf0d4103aa61d68f62097443,583c43f0339046b0853ce7c778ec4074,delivered,2018-06-13 02:00:00,2018-06-13 08:00:00,2018-06-14 08:00:00,2018-07-02 02:00:00,2018-07-03 02:00:00
1c5f4f0c67c6489694c19a46465f276e,b4942df73f304c07a06ea25d2c76be30,delivered,2018-06-21 05:00:00,2018-06-22 01:00:00,2018-06-25 01:00:00,2018-07-14 05:00:00,2018-07-14 05:00:00
844501cca7c14ccdb22b5e6752be1258,8ec389d9d737471f88b4f2a1d33d035a,delivered,2018-06-10 22:00:00,2018-06-11 08:00:00,2018-06-13 08:00:00,2018-06-19 22:00:00,2018-06-22 22:00:00
4f53db3096604693a03d3f5ccbe1a9c3,efdb2522a5a94d32ab1a462aecafef77,delivered,2018-06-28 02:00:00,2018-06-28 20:00:00,2018-06-30 20:00:00,2018-07-10 02:00:00,2018-07-11 02:00:00
ffc24ae758684e9e8f5f77fb8026d70b,1c6e2d72cd524bb094ed7b2748ac3625,delivered,2018-06-12 15:00:00,2018-06-13 18:00:00,2018-06-16 18:00:00,2018-06-30 15:00:00,2018-07-05 15:00:00
0905abfa26b44cbe94b4c3b91252c43a,e68973d69f844bc290533ca664e22b6e,delivered,2017-01-15 17:00:00,2017-01-17 01:00:00,2017-01-19 01:00:00,2017-02-05 17:00:00,2017-02-09 17:00:00
163db5b19eea45b2afdd35f39b13fc47,2e6e0c7c2e3d4f60ac8829c485f42f43,delivered,2017-01-24 02:00:00,2017-01-24 16:00:00,2017-01-25 16:00:00,2017-02-07 02:00:00,2017-02-10 02:00:00
b3e4f22cd8924b1f97c243064531aa93,7483e936d15c4562a609f54125de1b81,delivered,2017-01-13 11:00:00,2017-01-13 21:00:00,2017-01-17 21:00:00,2017-01-21 11:00:00,2017-01-27 11:00:00
1a4ee5896fe94c8ca293a0b2d359a6ec,cc076bc7e4b34a1682fb080f530facee,delivered,2017-02-05 22:00:00,2017-02-06 00:00:00,2017-02-10 00:00:00,2017-02-14 22:00:00,2017-02-19 22:00:00
9f589ea0212d4d76a518810f2ce2151d,bff529bf9b9e480990247039ab0c048d,delivered,2017-02-17 19:00:00,2017-02-18 19:00:00,2017-02-20 19:00:00,2017-03-06 19:00:00,2017-03-04 19:00:00
9be1c2542e794062955fc9292a905ae5,8539bf844c5540a68c1e6df097196254,delivered,2017-02-06 05:00:00,2017-02-07 15:00:00,2017-02-10 15:00:00,2017-02-26 05:00:00,2017-03-03 05:00:00
c0f8df3b9bea486cad984c16e357b0ae,624eac9f5d5140d29a130738fe301a09,delivered,2017-02-11 03:00:00,2017-02-11 06:00:00,2017-02-13 06:00:00,2017-02-25 03:00:00,2017-02-25 03:00:00
f8932bed6d0f488883ca715e16c4bcbf,9dc79e4215174eacbc8bf17692c4ee07,delivered,2017-02-19 22:00:00,2017-02-21 07:00:00,2017-02-24 07:00:00,2017-03-06 22:00:00,2017-03-09 22:00:00
