customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
52460608bc0d445c8dc2372a740d4b1e,4e4fe75d37104f1a9ba2e365aa21ef36,58759,feira de santana,BA
4497e3faaa224cef8bcc639b84abfc0b,ef24d6cf7c864910998ea4eb494727f1,78046,fortaleza,CE
7e0aa536553848a58b0aa906841e6bf7,5b20564a334a42399ac406b03dda85ef,7504,santos,SP
5603099d72b340549d48d34304cb8aab,437b85825181496f844ecd8bd7edb168,75963,goiania,GO
cac22c522076411d9768d21251bb3e4d,864fdedeae784acf9e08059e78afffb6,57958,caxias do sul,RS
344cda974cad4a4c83ca7452a908c0d7,eda78e8c031544d7b3a681cb0b01d29e,50074,recife,PE
f1306e7acc5448f5b3fe0a4a14fc3ac0,03bba17473cb4eaf8a561e7273f5e55a,74134,florianopolis,SC
38da1361522f43a5ac0c86fbc92ad8fd,dbb20ac7915d490bb23614b80fd7a2b5,58301,sao paulo,SP
9ee8d0bb77d64671beee8623bbe403de,0379249f63944ae0897e2af5ef24a490,31872,belem,PA
f4f73fb0d7214ab0b8383bc2d95ee2ec,ee3752d623a942ec9c85276f15ab48a5,79463,joinville,SC
1ad04c04c4f44dc78c6133537ea23270,8daf18c3e7fd4f75920763e48fa139ff,48177,recife,PE
24c5f6d0a52b4d73b16f59b1a1c2b5e7,432c5bcddd774c16a8aad8bcc865b8bb,47323,goiania,GO
374515cbbebf40c19de735bd39b7ab29,1dea07a5c62a48568e0741f3bd97edcc,46956,cuiaba,MT
0c277aed5e5149318064a7f806bb5ba8,be44f723c2da49caa2f48a154d80b96c,74664,santos,SP
403e6e2e0ab74f92a778e464313b1e6d,05a1cc435ae942b9afded0914fe95be3,78105,rio de janeiro,RJ
766e13d5094a4ccb928a68c67a6bf6fe,b0263bc0e38f440c80d56a0c5211bb3c,29738,porto alegre,RS
1369e53854174c23aed7ec5ca834d93c,1d2bd4dc8ebf4a9b89182968a50be8d5,20385,vitoria,ES
024b1ebeabb34d25848c635d3b3e9287,2226982f6a5a4b4da46596f81751fc99,1067,florianopolis,SC
4aac7fab066b4066b7a8a23aece8970a,54810558a0124ab39b1e81382dba3259,43353,sao paulo,SP
46c626ccbaf34776af3d37c46b791a31,f45383437b154adfad5388d1f4f65328,34095,campinas,SP
45d853af9705428b87d963f8cbdd0f8e,81f153fcfb364eb5a339d6a536e5189a,78004,joinville,SC
091842ea298448ac841de33e8b3a5efd,d842f0e4bbac48e98c37e43570e280d9,13207,goiania,GO
f27d34e95adf49ea847cd29420816ebe,9bfc791ab7a64c428fd5b20ea2d11a38,58831,vitoria,ES
40d591ed3e034c0dbe07767b3b0e7ef5,a2fbb38d8b8c4703ba1d53ef5721d425,83804,niteroi,RJ
8c6039ebb4db47d6beccf6584614ee8f,0053b29b5b2a41feaaffd9400bab65f3,74988,caxias do sul,RS
08258e25b40f4fcb8f26742633a20b4e,460c4f71343f42b2b2ac2495e1b81fcd,19560,rio de janeiro,RJ
dc1a69bcd9df4f049a41a84c29b01ad5,1bd46f88218649288fe4025ac688d9bb,72864,niteroi,RJ
2fcb81fc6a0944b8bb267c6f24aeb7d7,8f73d6775ec5464a9c93d931011e3531,78941,cuiaba,MT
2e0252c09666405e90e701b49831312f,72871e6341344382b2b7dcf244d6e9f3,58429,rio de janeiro,RJ
8122f25c09df466098ac83f0daac5e64,18afb4fb014f4690a450a1aebebea2c3,25235,londrina,PR
e9ddb7857bc74cff8aaa46f0bc6b6a6d,53eeadeb7810439e916087c23d58d4fe,80962,porto alegre,RS
343f16a7c9294722a0f4b5d87afcc0b7,3ea60b73f21e45b7a5aa19043c09a33a,62905,vitoria,ES
b2035f195daa445faaf9697a670e7fbb,048200937f2b4aa08b6dd2747e2e8863,53866,vitoria,ES
0863cfae8e1d423e925188a62bff9890,c46be2aaea2f4da68abb52e35a2c4105,20175,goiania,GO
12f03c4a3d144f1b90d52d9c887596ab,a31bec8b594a4dca90aee9ce8a5b5154,68563,cuiaba,MT
04e277af871c462eae73752aab28012a,21a6a898ac19413394c6d3182b7ac552,75630,recife,PE
71acd72278c04a13a0615a5dbb92deb8,9a090045d31d4cc4b7d7d4497fca8115,7077,recife,PE
4594b8d8e55d4222963291539b2c1ad7,fec9a702c99641fbbfbb18ac8696eba0,31319,vitoria,ES
f3a2bf066460424382e2117230310441,a3850f149b4d4bd48dcafc64ce6e5cdd,3057,caxias do sul,RS
bad5d8b22b184558b5342143ab6343d7,2e4ae732a8a043068b98810e9cbb9ed6,42875,brasilia,DF
7ea5358f45304e4aa8d13f13dcb06531,b5680723342745f7b74445abcf912ef8,73491,belem,PA
87a28463ccec4fee81429c620e668fd2,e8e42adeb5754b66a8a90a3e2e808775,42343,fortaleza,CE
ddb7e1cf73f64053b11b3b598490c3e3,3af36d23aa144ac78318c7e52a120350,58328,belo horizonte,MG
10300711394d43d2b383651c6659274d,76123b6e01a04ead93df081b715ee6c0,6956,cuiaba,MT
3a763559bb944ea88091f4f6ca3126d7,d82a0e4a8ebb472689a44c75cceddbf8,73455,caxias do sul,RS
26fcfda290d541feb4c0234b64983ac8,6be807418e4443b88e95bc5490f1d3b8,73973,manaus,AM
8cabb481bf214333a2ac9c2093275361,0f389efe64914201a58a81197e788f3b,56850,santos,SP
dc1ed3c50d2f4ee382084253fb4f7fa3,591cd07d84924b858a2fa485627907d9,74304,feira de santana,BA
46672821f6c84e5e8628bfc9a1b5041c,b303c5c845db403d90bcdf71568e3af8,71219,caxias do sul,RS
b585deaf9eb24bae8aa3cbd5f83fd9fb,c49d197a6168404ebda7cb0c3575a150,64012,brasilia,DF
ca8aede90440447a8b89a35d727ae4ee,d20b96ee629d4feba04d2a17623214b5,42740,santos,SP
ccc34a4c480f45e18216bd587db98b54,b76bfdec54a346e2ae5ac7a49644bba7,24440,campinas,SP
71214cae47014a5fb14864b558cc3c07,19c36182d7f04edca7f981ab24717014,42963,manaus,AM
54f23781f17e49e4998e5034df6c8e11,09d07ebd9dd34807bf7a8048cb50c725,7090,belo horizonte,MG
560b37c6ee574498b9f91970c95befce,a8ed3d92f5a94f58ab3add34453eb1e1,49476,rio de janeiro,RJ
26bffa77ea6a47fc81381cedd5eb1831,b47d56dd235240fda7e624dd42b0029f,90198,salvador,BA
fe4c4fcf036741689a27a501c311ae08,1d3922e277d94c96a8eb556e951e60b7,93357,campinas,SP
c3242ac63cc44685978846ed0ed9eca9,8f06ea44f9b44ef58c79197ebc872670,41879,cuiaba,MT
9bfa47634abc4a9c951e80c0d512e4af,09d5fe4da93f4d17809ced85d9326026,90361,vitoria,ES
6d4113c0263e42deb5c555945ba8e899,472c8f0530c04e479360d5247cf3cf0b,97875,florianopolis,SC
4df981e8f6e946a9824a803d97c2f2d0,2ffa5dd8b8b64043a1e1326c6b2290fa,22593,cuiaba,MT
222e5c4e91064606bb866c1b193fe2d7,88f01a8bedc14fe88af71305e77b28b4,39900,belem,PA
3a11523c6b1749828f4a90e817f86591,32c7a7ddd383429ea4d9a56bfaa4b088,35059,campinas,SP
d26729064f30428b8d6d068c60ec12fb,4e198bc85f784074a7f43e3eb7717f1f,42442,cuiaba,MT
b7af9e19c5e54304b9dc35cdb3ac670a,71838646e67f4ceb973e588c10de9fb7,28624,brasilia,DF
43d96a1ad62b4f4088192934c32770c9,3da2c21da36e4bc689e84fb5f8457c9c,83143,caxias do sul,RS
ce0d82f2e0e74393aeddd7d6424a7df1,3b12e86c228d48b998e9383f26928816,34080,feira de santana,BA
0e3e095642a14dfa87dd93df0a7afd68,d51429c85caa4159a06e4c0b4b416821,46767,cuiaba,MT
b615a30266dc4e89bb7dc8dc523e75f6,155e19d7f99641ee9964a9614509a5af,22207,cuiaba,MT
903f9f5b5e974369a350c03ac65a1d30,ecf462a1231245a5b778585b9582caf5,85877,vitoria,ES
77c31439eeae41ddafb72c538b6d40b7,fc8b8acba90c4e48815f52b039fbfb22,56614,manaus,AM
0a81ea042cda489eb3d3726633d7f32f,1d95828467f84ea78e43ba043142c721,59693,curitiba,PR
98974925fb5e4d849f8a03028ccf996a,df6f4097d12b425d8686fe96fd65b81d,38215,londrina,PR
915cc26c0ed84909a6ce1e96f372503f,7b7b5d0150d84421a7fe92d8ce11dcef,12312,curitiba,PR
dd3fd08ee1b5459c826a2f5b35481b57,35a87330a0b0403ea319ae11ba8092da,80028,sao paulo,SP
97848c39d01048ad923f7f2ea0356950,7822611808aa4762b91ef19b5b35ce32,23756,manaus,AM
e9b107f5a622459c876a23dcb1450cbc,7510b6e5d48049169c80647d89828550,58220,londrina,PR
dd77c99bc0cb49d5b8efc2712a8b6cd0,ae725192644d41d4a8fc74251b8aab08,21305,londrina,PR
1922b21725e54e92ab027b089d42e42f,12d2b754e7a04b65bf71954087057b32,20980,fortaleza,CE
fd65025edac74ddeb35572c5b6933a51,cde36294f5594298a6903ba703344d10,88426,vitoria,ES
e786078a900a4c0abffd928955588cf9,02e212a58f4b44c8bd8b3a862f274a62,71931,manaus,AM
9df9f0d09e5d4b5fb2c40f60194ddea0,3aba7cb1e5ea4a2295a3cae3d4ed2f0a,25660,salvador,BA
e9ddde9eea6a4d07b8cd8cf4586bb252,00d2bfa41e0241519192617636597205,33536,fortaleza,CE
57989f44f1a04c13b200c79637c90c50,0a5b92b419b54a00af3347af78a7efe0,59609,brasilia,DF
262ad6b9251b42b1982a6bf8bdc2cc66,59807ea8337c459aa0f574bbc42351c7,51436,londrina,PR
592d4fae68ed462c94a8d5f8f8db003a,cf1d24dcf76d413da61d8228b2306c96,10558,porto alegre,RS
051dd20346404701af16a1988e42cf3f,9cb8de018ab04696b485982423780ae8,99338,fortaleza,CE
7fc02e0c79d2427f8465b132ea3e384c,eef8f1b5f9c1413fa9fb102a7a7b3db6,58558,salvador,BA
5af383b0d5554d3ca735efbb44b838e5,4534c311eb9e41e383aee2ad4f1fdeff,28052,belem,PA
eba760a5facd4b13a986d50e0007d639,c0e0c32b75774185a972f37f619e4440,70993,recife,PE
f7d8daad4ad94726aacdc69a7d00ce21,cb55c8f782244563990ad90eccc061cd,71851,curitiba,PR
021bee55a6a3415c9cac1a2c9e61067c,c574b451bda74918a61ec8ac30b09823,70272,goiania,GO
0e4f029f1a6b488694e32a07b4d0ae8e,f412fa11e2bb42dab9e5465116235c42,64528,florianopolis,SC
7b10ac97ad3947ce96da4b02fe8f6b1e,f178c365e8e24997bcaefba1722500e2,2613,feira de santana,BA
6795b899efc64e54889df08e88486e53,2eeb1e483a0b4747b6f0c317b1e57a08,86592,salvador,BA
6714c70f3dbc4bb4a08f6bbdaee19d02,0040b2e41597482780e129364df65a5a,84666,rio de janeiro,RJ
13f4d1e2abf345ebb57ee9d2adc28566,b39e116470484aeebd2bf4ad2e8aa23d,9527,belo horizonte,MG
a98ceb8639dc49b79ea306350bae0a0d,ce7a8ec03acb47f8ba39e98e54e72133,18818,salvador,BA
f9fee1a5a6fe4b1d8919707988484533,c72d6fed7dff4310959b72b74e3ac1a7,50043,manaus,AM
57bfa89494de4c9ca72058944f0c9c9d,47eb696d8716480fb4e4a20ba6706424,30626,brasilia,DF
1f025c452a8846eea81ee1204ec7312c,bbe086ed526d4770af6d714802f3e28b,2312,vitoria,ES
5150fa7f7bd9414c8fb5b40b431360e6,4ad8a5016aba43adba7b2d587f4816d5,1953,brasilia,DF
6abcb961ab584e99adecf1d9cedc2110,ff7c60790eb64f869c78c203f7f76383,70422,goiania,GO
7b1d4a09e3974ecf8e792bbe9bb36d72,dcc1eea205854fc89e0eb2c890337be8,79126,belo horizonte,MG
3b1298fde9c2465d9b28ac7dd959d933,05daefd47b664a33acf5000c227a2a70,78680,curitiba,PR
b9195b71aa6048599c01e73eba826b7b,ffaf87af43d64258ba03e356c0dd2515,71386,goiania,GO
4e4a5027587e4263aa20e36102befdfc,afae6c59535642d4b3343fa69bd73e8e,76233,recife,PE
ed5e7d7192564fd9bf0fad96af84af8d,338f1dcb75a940688a312b161648584e,84692,joinville,SC
041fe664a62d4098a4f80e1df4f24ed8,07d7201766104846bfd010f77401b6b8,2784,santos,SP
109d1d766c22416e937f40b6cf9034fe,fbad906a9a2346ca979f08c271dcaa62,13450,belo horizonte,MG
eb92736395464f1bbdcdde2a8f0eda05,ecc6789f6d1d43948d9c9ad9009e1658,15416,caxias do sul,RS
59b70683fddb4aac896fe35f0b3eba8b,e8b615a052604bb6ae7e842dc69a66e5,12879,santos,SP
3689a1941dfb4f93ab75eecd0cef5acd,89b79a95e96a4ea8a4f4a1bdcf3ec267,51229,belem,PA
845b47eb7e7845439fdb71ee5ac99242,799a13dc15294ed0896b916d576b7419,30716,salvador,BA
a90844cc3cf240239b47751c3c53ae37,13971c1bd4a849489f4eb18a63f9a32c,63306,rio de janeiro,RJ
e01178528cc749c9a827c295f755475c,e1006f2b407e423fae842d47c51e7acf,7055,londrina,PR
c16d3150f6234203bad6b392f9786c85,20f83f722bfb499a9b710af4ed1aef02,44609,belem,PA
d5dc5b1531484562b6f13198b3ffcb16,20fe288abf274045baa03d30b866279c,49376,vitoria,ES
2b4fc020b695401da1df18ce26e6ee6c,7c7a15db3dbc400fb68437a7608256f4,93343,belo horizonte,MG
c0fdfe7a51f344069ca8c3b49dfa623e,6fada8966b3241e1a10cc95d60f52ae3,56499,fortaleza,CE
d1f793ec270c46f0905fa6769ba2a034,da312de278da48b2ace67076c1c9166c,88070,niteroi,RJ
1b2a8b6200054dfb9b692bc2cf4a72aa,f7ebe2f9d20840f3a66077108dea5d74,66010,fortaleza,CE
d28c2ff9ef544fb996a3b2fdbe81cbc5,51680e844afe402181c53b2e91e04f05,93162,vitoria,ES
83f7e9ccf71240948d3944d99116020c,b032160b924e4af491f20eec614eb933,9741,niteroi,RJ
e356decf71b24f3ab0ac5b0463e51d1e,32be61ec1e9440ecb765b009764e88d7,58619,salvador,BA
4793a4346e1340e3887bb79589d3de29,172469b507aa4227803ec2573a31b4e0,1071,manaus,AM
cbaffec1ccfe493f820947973cc358cd,f1b47600b4c14baa926e9979211c0fdb,1644,fortaleza,CE
317805f2fd53494fa0db0c81282f6a4c,822b69c20ade44b7b8c08fb7af149c23,4791,brasilia,DF
3249d28308894421b2280761267ca6e0,6e77de4ffdd642fe82804bfe498c0f26,12858,cuiaba,MT
2d06c5e47507407aa1bb8dfa3e89df18,8750536f1ec24051a2c499387bb0ef11,56298,cuiaba,MT
953048dfc2ed4ca5ac5a9f519c0922c1,5d2bcd66890744c0bfa36caeb56e3063,95738,salvador,BA
3787dd67d89340d3aab6c6a6f9730fb0,d4fbf4791d524394a1674fe0a1f4f7dd,36551,porto alegre,RS
8ea7057d587e492983f58529ffc61922,305ab9d691eb4df3a5be2dd809d2ba00,52872,recife,PE
02992b66933c4c9d8f25c53df67e3c51,2b74541682324408a8b459412a806f04,98300,belo horizonte,MG
cc8b24ec3c85431ba1e452eaf2d962bc,4a3c45e5284146bbac1870ef9bdff908,79328,belem,PA
f1195423db9e4dcfaf4335f2a2d4d64b,4b38884e0fef41509cd171bf87e2bf43,42759,salvador,BA
5dfe382f98b44ccea58116d14bb7de50,7486b9d26ba643e0a4f31634e01221d0,57774,niteroi,RJ
bf4cb283f5e24c929bbe20c82b3f801d,405d1ee07bfb48c3861f6e7dc727b9f8,28943,manaus,AM
39e65a18571a4cdbb466985d0f0ee3a1,04206ac51f574557b605d6ece24a8bad,83934,porto alegre,RS
5f9da5e37cc8403a895f365a9570a633,339a389e35e1409c877e52ba1d69d0c9,76576,feira de santana,BA
0d908f300677437a9da1d55d50652780,b7c151df780b4853829f5b5b032ce892,92160,niteroi,RJ
577dbc5e5c84405bbfa19ea15959822c,9d79e25cf38e4d9bba2bf355f0e0e113,49643,caxias do sul,RS
eceb2edd229e4639ba453f7f08c0689e,edd62dff389949ca9b1266ad30441f6a,32643,cuiaba,MT
0dd199a3c91943da98ace4697a65db77,2f59906cd3db4c19b3f3a1591532aaad,74860,belem,PA
58a7b71e2688482fb972f55249ca9045,aa797917f8e742bca47239e8fc817192,92295,vitoria,ES
a83dd3a8664149a38bca031f16616ea1,3adc32f17e8e458fa8ca2c16443c432c,87140,fortaleza,CE
9ed487d1986e46058521ca6b00103fef,fbb082b07dd149ca8c4672b7db713171,21095,fortaleza,CE
5ed3f1e2c3084704bff342da978a14e6,43ae9e86568245c3bda56136825628d5,13432,recife,PE
4c9f7af79f2e4f8688cb7140f06e61ff,0b89f3e1d77f434e8f07b59d8900269e,81139,recife,PE
128aff71d7bc4062ac7d6f0f8b9e5e56,97785c4d0f544c93a4add4c4285c7b20,16433,recife,PE
c2896e73b7354d8f9a89332d1f89cf30,bd2765678b9e4bffa6d43945df42142f,44165,uberlandia,MG
a1806937f8024ca187c28ca3a61e6e36,0c72f98f887346dc828f4f71d5bdb33b,56655,rio de janeiro,RJ
d37b47a13b4c4ad693caa27b036d5b48,a697db9e66bc4a8d96377139335d00a8,66117,uberlandia,MG
8014fb7b3f7849a3b598b37cfb8ce207,03e6b5af05df4c8198a9064417a08cf1,24579,curitiba,PR
4f596eeec5d547d2887e3b25d45d533d,7e659669b8984bf193b5824d40ab8ff2,5546,uberlandia,MG
a12b2df9a5d44f5db0115a008ab91b7d,69b516c64d6f40d095e17d06117e2f3f,38681,vitoria,ES
6102babc6bef4b17a312a7e884b94539,dcb8ccff6f4e4cc198ac0888ad119844,85016,manaus,AM
640c5f9ca0744f40bf48d655a1785d2b,16600f5e058f4cad81da03b5058aea42,80544,fortaleza,CE
e76407941ad648d7b73f2dafb5a69fbc,010737a0938749c6b81ce45b943d6b70,95589,goiania,GO
80393fc3d06f49979534f9a2a1bc28c8,24307dc7673645d7a19a612d67bfba14,87468,rio de janeiro,RJ
4cfdf027c17a4340aa3fb0e69aa4d248,e8a111521c364bc7be55605586788fe3,89656,belem,PA
2d9d853f076749c9ab171ecdccb88f2f,2e05e501ce934783a10dfd87576fb2e9,28673,belo horizonte,MG
558fc0b58117402f89ccba0d4c44b8ff,6e2211270c484f489441f645999ac751,69645,caxias do sul,RS
d01f8ff7b4cb4fcc885a9a9f40395831,937b3853e7694ed0bcff737d042ed276,33578,niteroi,RJ
9c0f529b5e234c39ae99d75631f9cf40,e3e9cdd5b0ca4ce586e0b663d324c5f6,30516,rio de janeiro,RJ
376bff959f29458394b2993b209def68,eb335490b0394240b90e1ecf27a2db32,28412,vitoria,ES
7b98951f65584e18a23cc6d83fdabff6,db9a4d2062c2433ba95ae8fd773b68d2,94633,curitiba,PR
6eb0eef5f8bd44ef950157e3de42bede,d7b18c4eb8de4c78949fef3f5fdd1411,72267,porto alegre,RS
23446b679e464ae8a82b3eb6ada66104,20d31c6421d0474f93036634f36eb78d,49004,cuiaba,MT
898a496e357c48fdaa3422d472a07008,5bcfb37ec0104882969467250f68a52d,47671,manaus,AM
cf85a06f0b094a1da53fcf669ef4f4c1,afb83e0ee67a48749b4afaf985f04aba,4595,goiania,GO
c3f2ab7413d849829f2c7b34e76dab97,8daa710eaa5d4139a26050292b18926e,71115,fortaleza,CE
fcf41539c53e4db7bd0b5feaf8576d19,8ec45d4e6bc643288852fa858841d483,10194,brasilia,DF
f5eddac52d454146bee684c5b51a19d0,4acca31642de48e5885b29cacff6fd6f,3115,belem,PA
71edff5fc7c44c4d92bc345132739bb1,4e6bc92a4c45400d9f0852fe5cd48c7d,14090,rio de janeiro,RJ
6a02045f9dec49d299377ba4acb7407d,dbac9e9bdd3a467eb1846a17c4d2f020,33099,vitoria,ES
a8dca0e6f0bb404eb4d5cd6ced72ab0b,ed307fbaae5a4900b8cfec8cf0d10e7f,11115,vitoria,ES
9ffe641e57ec4bdd8e6c99a2a0445976,30716031e20e4d47b0d132a8ecdbf6bd,77114,goiania,GO
8a2cd7ea24a1453c8f9e06d82a46ee58,b15b6ee70fe643af8b23ee37eee63763,13648,belem,PA
993c13f7b47b41a0ab22bab1904b5df9,a88001cbc4814d3394289f4859c056c8,63676,curitiba,PR
b737c53aaa57460c925efffb4900c345,762715d694c248c09685c0ecad671766,80417,recife,PE
8b4ea40f698f4233ae95700100aa1727,c1bfff71aad94ac1aff0aca933590b7a,21828,brasilia,DF
5fcea62a944644269dad68ae568cc4ff,1d811bb887184e5795c12ac8fcebe170,2464,florianopolis,SC
36aa618bd00a419d81a98d3a6a912db2,92331356820545b0a6f41fc4e933231a,59549,fortaleza,CE
4614b4038c2d444989ce345268cdc32d,dc903819ac264228a8c210fe4eb639c3,84341,campinas,SP
ced113e483f8474fb8770cbe7bc50ac5,ec1d7cfc98ab46a880fce969352d8211,16341,santos,SP
a68a89eb560c4d68b80a296eff738e14,0318d4d20e4f4d188fc8a1dc3e63ae9a,30370,niteroi,RJ
1ab63c31a4cf4a85ae8b4dc87f2b60a5,4e0d60b15efe4192a627297c39b06dd3,75830,sao paulo,SP
8a0d8c21f71d4a6098ceff7951ff7a29,c438b83dc2ad455f8c9e26eaf4f68493,2776,sao paulo,SP
a0d56e52a2b544aa893c73c7bfea59a1,eb91b75c0e8645f28542d49fc791a625,61550,vitoria,ES
318ccde8e79c4205b5d81e1c10de8f60,1ff8e22717ed4cc6be85cbb7b932a667,3480,feira de santana,BA
66ce79f069e64557aff58062c47ecc8f,d60bac7b39f541dea4d24eeda3849de6,8932,salvador,BA
5460c63313e74b4d9d6f573ac7ffaabe,ee2040a2a3d6458190364021b60d85f4,23365,rio de janeiro,RJ
495a5188ecde4a548b982926ffc75066,18e059f486724aab9bb18987468a4435,75205,joinville,SC
2a3853b3d5cd411b9a0b73b50f0093d6,e0d6e730ab41497f8be507e75ed931f0,10258,manaus,AM
b06804671108404399615a0828f5e579,806d6fccaaa34f5b854911f70da5ec27,51761,recife,PE
67f3fbaec09c4b87a426ea7d9c871f29,1ee5eb623a3e48c099446b434321d444,61105,vitoria,ES
2ab2bf0e5eb64d3ebd4cf3e442fae81f,b77421f63dd348f297950c3f92476cda,39341,manaus,AM
70364958a4f749eab34abe8bea13ecc3,654d6abfccc04984a5da159e60f2c283,88068,rio de janeiro,RJ
82e7aea1ca3c4ab48ea21078f91a0bf1,7a7710ef0eb94b6d858df6fb44ce524b,90502,fortaleza,CE
927364c688cf4f65893433160eca3e9a,3310aa6276db4ac4b125d5d5ccc39328,35885,fortaleza,CE
0d21e5d5ff6f4e2eac81fc7e304c9e68,3ae74652cea343938354189ad492806d,72357,belem,PA
73577a40cfaf4ff7a7edb12440ee4783,5c5ffe2568474a4389ad4de1d6476439,99558,brasilia,DF
12645e14808d45d8b235ec3a7f0fde5e,1faf2c14c9dc49789ec26326c6d02518,6935,goiania,GO
7119a55e4b3040a1bb284c0981ea4269,a0840a98499d472e863afc393ad5584e,71546,cuiaba,MT
6c892212141941d99628b1eec137004c,670240d5c7f3415891143e257d3afc13,8519,belem,PA
44f996e0a2dd48068cc24412670bfbaf,05dc96fd46fd4efc83ebaf088964c0ad,76610,florianopolis,SC
03e66fc75de4454ba9493e1023694aee,fd835441658848ff93c8e9736ac8481c,99569,feira de santana,BA
11f925803632467a9be4acfc81fbca26,2ea65a43413143acab3eeadd099fc64e,97165,belem,PA
b5727940272b4fd69b15356565823ba7,57e26885de1d45898a38072b0c260992,36611,rio de janeiro,RJ
c2a859f8cd4c4030a883b0409bd00725,e27a14a2674d401da02216892fecb149,92384,sao paulo,SP
71ce80c3b06040c5825e738b1485c2d3,4ab8955721b947e6a4db6de376d99221,91698,vitoria,ES
184ad3b0d091474a877fde135904f790,003073d0d35346ef9e85f4330e17bbc4,98821,manaus,AM
ba80277b59354ce2981dbe5147c14db9,56dc5d9fbe5f488684fd848fd7e1f2b2,54739,recife,PE
ceea451193e34398b971898e10395ab8,09650a432f3845e28e2939eed948e934,45756,manaus,AM
1dbc7c2d284e456fad0728833e591e21,7b6df22097f3440e856335ca2900eb6b,19731,fortaleza,CE
0ca877a50eb14a6291558ac650e820b7,c14ec1f1d7d54fe2b348dbb06c56ff73,77161,goiania,GO
ef39bc6cfb8a403ab3a7df6f0ea12d8d,2d0273406e554978bac242e8e5fa2d0c,80970,belem,PA
b19447009b7e47ef84ac14f0671be0f5,00fdcaf2918f4589a9a7bc957e2b6b75,79651,recife,PE
0577dab1414546f18b623bece904b8b0,f23e3849b7554627847d7a0969550a27,30351,joinville,SC
4ba9dd410ac14de99a20b1f451e0f913,a491c65e43e547d5a63b6b742c0cd536,9471,vitoria,ES
80721d1b9a1340af8ac476c6431aec99,01ebcd73c9514928bad96a94687af162,24059,vitoria,ES
0e88b9581b8b413e9aab60b1abe4ab70,474e5aebc30a473baa913e38175754fd,63961,santos,SP
c80cd025977540dab9998288a9341b86,bff5c80908574bdd81fbf060eee857ef,99856,caxias do sul,RS
0c8843ba6b074f6d958364d93232c1c0,dd233b7138f6453e9b095d2dff498a1b,76263,salvador,BA
12dc7b463c7741f3ad4e40f26680ee0e,01f8a230b3f04fe28a360d797374ae1b,84716,vitoria,ES
65651da1e6854b6db3ca55bc52c488e9,9a0915323ea145c2ab58b4da0ac780ed,33411,sao paulo,SP
1f273a905aed497bb17328c18108fb0b,36e19b8313dc4997bd553d293f83d9f1,46728,vitoria,ES
84bc714ae6ce44d798991443407b70ef,47be76f2de9147a594970c06c06fa8b8,49161,santos,SP
c12297dcd32746c2b47c5a3bb1d8033e,038fc6ee6e4b44b5a8ee2276ec9485ff,25757,cuiaba,MT
a7cc4ae6627e4abea1a9d7d8f0465f5a,6b6722edb01f46028701e135149d10f4,32763,feira de santana,BA
5342661acaea45b3b0d952a791156a9d,4100d97812f14a0da5115f43d7e3f273,96817,sao paulo,SP
e6ae8b2d93404c3596b8825ac7d7dcf7,f0cc1b857bc144948239ab1fe9c2d1ab,53563,rio de janeiro,RJ
cef5c5920d1d4f4aaff5ce0fc2f7fed3,de74c141317243c1be0a4bd668df1df4,37427,uberlandia,MG
c9cdaacf2ac74e1e9b62caebc84bf4b6,d55edeab5ca54fa899fe7fa259441a69,93720,brasilia,DF
78febae13596451aa62c894002f03882,080d13aac97e4aa1a513abef69f6d402,22724,brasilia,DF
e47c2f0947194f05888fd44308df5d86,7ab843c097ce4e3487c8f504742d72f8,50728,brasilia,DF
09c70204f1d94c73a24d698e7849ce2c,4ac78fdc3a3849dd83a12bec366e6d21,10739,porto alegre,RS
8fa1af82b8c94535971d54c724c90f07,04e59a99d34047af9d3dfb4d50a7fd44,2042,fortaleza,CE
c6e21f0bfc134e36ad8e4d2c6644632d,7a7f2a490d6d45f1ba6318f8ce1f3898,8370,brasilia,DF
68382854aa52423bb4e64ee66ed7009f,0491e66990d54a1babe3b87f095a79ad,47871,belem,PA
ac31759a624b4c9b9c17e40756083ea9,9abf6976fa0f4ee6a85630e33e52273c,43375,fortaleza,CE
c58d7f4345e84443b926fc6b8d214955,d012afb6114542deafff70fd0ca7a76d,95882,santos,SP
3ef3df251007438dab032e2c661905d9,43096ea96534444fa849100189b79483,55375,florianopolis,SC
62c02bff5d15420db3b82819128ad6b3,492d8b29e2bf482a854de0d1d8872ffa,92776,fortaleza,CE
c01c2d96d0c04196b5d75ece3455cae6,f0eb1eacc4ea4bb98c6ef1d713feff7f,13806,santos,SP
d1e268459a124877a4c7ba9d62a46ce6,3e64bcd73941452c8362d4213eabdb30,89770,fortaleza,CE
30a30c505f6642fc9a810d7331aa63ec,ee73d00343b548099c1d332544813702,78799,fortaleza,CE
2aaf058499c84ac9b1fa367c8b3c57d5,1417b3f028d341c19ec59b640ddfd5cf,45746,porto alegre,RS
b55ef6b3fb614bcaa22571c5d2cf6f27,0e0ec1eeff8648088ca351e7986cdc24,45428,curitiba,PR
8fcc329a13b6465ebb346c845c8d9d7d,9d76acfa8e684bb2b0eec3a601513675,54273,recife,PE
3c629a0b98704832ab85b3365d544009,9ec14b533cb84a1bb668e115f5af01bc,64535,brasilia,DF
