order_id,payment_sequential,payment_type,payment_installments,payment_value
0461e7b086b0449ea747ecf6cdc7b22a,1,credit_card,4,326.44
f5e103a63f7f489f9e52cae4ba95a19f,1,credit_card,10,259.78999999999996
e13ae32d7c45475e9c67346ae2e9dfe7,1,boleto,3,228.51
15bce2a76e7845659c1374d5e1aa587c,1,boleto,6,295.6
5e95974b93b1468797228d8215d7319e,1,credit_card,1,427.46
7e0df89ab71549958129cf20b8aeaf9b,1,credit_card,1,202.61
dad22f609b8846b99e46f3947a29d41f,1,credit_card,1,119.58000000000001
b0cd6628f96d4780adfd6808a1749036,1,credit_card,10,220.25
052ee1d1adab441e8deb1d27a203907e,1,credit_card,1,423.48
17e2bface1da45ae904f88bd06654dc7,1,credit_card,4,206.37
9197026a371d483aabcb4db8e9ad6f4d,1,boleto,1,325.93
e1265dac43fc471396ef01fc5b6d5ac1,1,credit_card,1,177.34
72dd44ab174d4c0ab67c3ec808c9c47e,1,boleto,1,315.51
7642341b43264bbbbd1b5286ad25da3a,1,credit_card,1,261.27
a6436cb02d9a4c009459308f2c583762,1,credit_card,1,33.56
3b5d584ff21548c78ac157a9265144ef,1,boleto,1,108.53
c6313059013c4567a2f1ae226ef08e73,1,credit_card,10,262.14
1438cf79043443eb8e95421ea254aafb,1,boleto,1,315.97
88d4aec1e30646fdb18d4dc8b49b1387,1,credit_card,1,195.17
af3a3d2c68e84875b0041f1b52346aad,1,boleto,1,395.96000000000004
76f2842878304729a34ee129a62a8655,1,credit_card,2,64.32000000000001
94873b9967fa4b4a9d9789219a838729,1,boleto,1,172.91
d9da94ad492d4af9adf151e1024c011f,1,credit_card,1,356.85999999999996
d1f76b78a74e4edd9aff3117dc25f014,1,boleto,1,75.97
9a0675e41a494118846751f0ab8e7181,1,boleto,1,344.37
fa562395d490490191cb419c36bbb929,1,voucher,4,272.61
6251010f10fa40c4b4411433e2190750,1,credit_card,1,441.47
c37b98bdaa264fe2b0bdb0c902758089,1,boleto,6,201.22
727684880d4845a3aad91ccfb3bb00fe,1,boleto,3,431.4
6f8858cfaadf406ab156c9f9a26358b4,1,credit_card,3,39.93
135840b97e9f46ad8a291b6abe63b20d,1,credit_card,6,104.24000000000001
dc4cb83cef0d4556af129ffe2b642cae,1,credit_card,3,111.03999999999999
4b6001ea3a1d402292c359fff0d42837,1,credit_card,2,152.54
4e2bf633db434950a06999fea1eb3ab4,1,credit_card,3,51.85
9e358e7b17fc4bdd85eb157655a7527e,1,credit_card,1,254.74
b77bb8c3d7764715b3ab36d45d9be221,1,credit_card,1,413.01
2159f5005db940b6ab72608c33edcbc6,1,debit_card,2,108.93
d661e017e8224fc8805bd23b07576d7b,1,credit_card,3,381.33
9808a1917cfe45fcbce2a8f91679ddec,1,credit_card,2,253.32999999999998
30ef5037f709443c8ef3705bd6bc2b77,1,credit_card,2,149.28
c9a4cb57e85a4b389c8d54765c3c8c6b,1,boleto,3,374.21
a36208c890954885942b6c09c99c3487,1,credit_card,2,331.59000000000003
2689e49107de43e5ae5c4dba5c3b3094,1,credit_card,1,77.73
7b2741e99bdf42e1ae6f4fd78ad3962e,1,boleto,6,438.02
820f7c6e17ba48e7ae6ae93ab12ab93a,1,credit_card,2,151.42
c5f777115b304412af0727f0202f5a5c,1,credit_card,6,380.47999999999996
0d1fb6b0e0f74c939b7cbab3c1eb3210,1,credit_card,1,345.58000000000004
fe3a84435de0403497e77a9baec2729a,1,boleto,2,72.75
d70d2ab1d72f45abb535d990299be4df,1,credit_card,2,54.47
fc9be18a068b4748a9d767db2e6b84b8,1,credit_card,1,437.1
da8f49a867414e94a4ecac8661edb8c0,1,credit_card,1,431.12
bcc8157bc5dc4a509d83cfa039f583a2,1,credit_card,6,88.97
275a825246f5495f8de30c7efd11ff89,1,credit_card,3,47.9
a4e17f1534c946599a843abaa405de6f,1,credit_card,1,381.43
0deeb97106164d04bc003d1521b12e5b,1,credit_card,1,67.78999999999999
78a2d7caf82e43daad63cd78c412f673,1,credit_card,2,193.45
f42c28b338f746febdf5248b5279c60d,1,credit_card,1,144.91
0986e0c6c84146bcbb6dcfab5aeefa7d,1,credit_card,4,254.39
a4e83a34b8094cac927fa9e94db40d42,1,credit_card,4,164.25
2041ca07432b409bba8654198d471c13,1,credit_card,4,427.78
393b9a6f1d534c1abcfeb8abc7b45bf1,1,credit_card,3,69.06
0041de5b09264d9b9146bd6d4ca5dfee,1,boleto,3,69.51
f05955819186480f913ff143c46ee038,1,credit_card,4,202.22
190a0771a09049409ec49685ae9d2b49,1,credit_card,2,191.17
0a7ec37602d749bea5df6c30efc169d0,1,credit_card,4,176.08
d4c9cc5bdfa442778ca9767d09addc75,1,credit_card,1,128.45
f283ce758a324a4f95411e9d829b35b9,1,credit_card,2,391.68
16fbfe86559b4f4e8a9703189e58ecd0,1,credit_card,1,407.32
6acd0310ddba45a7bbc45dd062b46bfc,1,credit_card,4,302.93999999999994
32b3fb22b9e04556bf1352f59a54544d,1,credit_card,1,145.88
c4e8fabb8098473894750a44ac673d12,1,credit_card,1,58.480000000000004
982871b1a3ff47e38f200f6c4f3b27f5,1,boleto,2,351.40999999999997
112e900d083245cdaa71d5eefa92c92e,1,credit_card,1,321.91
f32213e307034a3bbd39153d4bc856ff,1,boleto,1,44.68
cfe044e78e5949a8a4f74e1bdc1c605f,1,credit_card,1,112.74000000000001
96019c59e78d4b3a91e775ddea172cd7,1,credit_card,3,367.15999999999997
1f1f676c07ff49989191b5096136856f,1,credit_card,6,82.46000000000001
cc45ff916dd349c991121065137d1268,1,credit_card,2,210.18
9b8e62f6b6774f9193aaeba841bed958,1,credit_card,1,416.23
f05ee66543e14ba1a41d8e6e97c636c6,1,boleto,1,298.03000000000003
93e020d1b0394e6c992ad01f700bab67,1,boleto,3,354.56
3ced683030944fb59a55e5e502cf3abf,1,credit_card,1,245.18
3b798b8987ab456886ac19849d8e9726,1,credit_card,1,99.31
625d76c18efc47f7acd32842df29b1f2,1,credit_card,4,207.4
36203d30c8c64c0ca963a3f3fbb284f0,1,credit_card,1,118.0
5f7f5d43df3b4231a291a8d202c000c6,1,credit_card,1,121.79
bf872dfbed8e4fa89f80103d5ffe8bb1,1,voucher,1,259.39
5bab5d30a6bd493a8ed459340868ea7c,1,boleto,1,153.15
e6ec79e87ed54b32b9ca913e4b3811aa,1,credit_card,3,438.84000000000003
d60f7aa206c64508b49e2c805fb279c4,1,credit_card,4,141.69
8543c4c02ccb4c4b96c2297e45070511,1,credit_card,1,51.56
9f7e10aa5a96459fb656f17f42973564,1,credit_card,3,408.67
03dc60bc80a7436aaec54cd59b7444dc,1,credit_card,1,308.94
028bd28bfa1b44c3b88d85c73d99b96d,1,credit_card,2,239.42
eadd8452d93245d389c2450e6515e2ec,1,credit_card,2,178.77
909b56510e9146b68c2e8829d8898fde,1,credit_card,4,367.64
35ca8d2781b94b20ae9a186429b3326b,1,boleto,1,425.67
c5e2788ebe214aa9a391f7f81d030077,1,credit_card,1,410.24
6666d6d2b32f4df5b1d8652671dbc3a5,1,credit_card,2,145.4
dd7d9f5295344103a95153cc99a1a25d,1,credit_card,3,247.6
efd5d8aa03f94c5da1501bb302e79a87,1,credit_card,3,142.33
c35b94e656c342cba3ec7566dd4e2491,1,credit_card,3,119.5
a05c59c542174a1f9af3ff902f69ebf2,1,voucher,1,224.56
3af4ef82d0594a2ba2c10aba9ec1e415,1,credit_card,1,322.86
f1ef7e41922f4c0db928bca9d4ddb4d1,1,credit_card,3,234.68
39c2d7f7050948d08a3bbf8f5430acc2,1,credit_card,2,394.65
0916dc03efde4f539ea31d5ce51d18ca,1,voucher,1,278.77
5d81a101558949cf9bbcfcba0d09df6f,1,credit_card,1,75.14999999999999
b0b8ed857f914e41a181c0c5407d44ae,1,credit_card,1,450.90999999999997
3a1224774614409e8380507fbd938f24,1,credit_card,2,435.77
5aa64f20384d475292a048a764dabd4c,1,credit_card,3,344.25
4c876a21e88c4d7d8c3ce8c892e05855,1,credit_card,1,418.23
e6eed5bf5f70437d8e8e15149ed4cb82,1,credit_card,1,85.69000000000001
b34afbf035b3472794c560750355f3e5,1,credit_card,2,387.48
8c3acac3004d40f09a3ecfa549b52edf,1,boleto,2,279.58000000000004
747b24554aa74b58a67c249180956d54,1,boleto,4,416.08
7169654321414ec2a68655be469d3f4e,1,boleto,3,225.83
7caef35bdfba4962b9387e308d53b099,1,credit_card,3,96.5
3575ed6ad93a4030aacc616417d376fe,1,boleto,6,91.5
826e6b4559a04b3f93dfac3b2b55c315,1,credit_card,2,136.38
a68003d8b6544b31b2e43389616a0b2f,1,boleto,2,271.58
50d02c504c5340ee8b944c77b38aacd8,1,credit_card,1,314.68
fbd9d8132254416ba2ef3598c74b7c67,1,credit_card,10,247.07
bca55b67cb88434992edf6e55bc2f323,1,boleto,4,233.13
27d403632dec490592cf2745cfb59b4c,1,credit_card,1,71.19
3912ea5e8ce24924a58ae609cf021d92,1,credit_card,2,341.69
3554855f3e434605a8b6039f163271d8,1,boleto,3,316.76
137120050edb4a219bc09c8ade34d35c,1,credit_card,2,386.21999999999997
63e0023ed0fa4f6ab4864e703637a0e3,1,credit_card,10,145.48
25902c1a2ac84e49b04d54d39ada30e2,1,credit_card,1,432.0
690b0228194342468ed4f538c5519cf4,1,credit_card,1,416.12
b65f0189d1b149c98a5e21bf3b62757d,1,credit_card,3,185.91
3c28b025de66448683424bf826648632,1,boleto,4,120.93
4d680cf75e0a46b398c4428c8b321733,1,boleto,1,347.58000000000004
edef815ab2be44c4a64de646027a726e,1,credit_card,1,242.86
3e0f586d3bf64bb087adb27b0ca90abf,1,credit_card,1,123.64
3c328afc70544a699743d98003d84e8d,1,credit_card,1,391.05
4ccfaf66a8354021964d18d843188aa4,1,credit_card,6,337.87
bbad0eaf332440ae92cfd425a19ec9a2,1,boleto,4,57.85
de2731bfcb6141048941c0cd9d8caffa,1,credit_card,3,254.8
f259010e14254a07acb092b735216738,1,credit_card,1,317.8
4d4923244b2c494c8121c9ba5bbb2a20,1,credit_card,2,312.65
b13bcd14609841d396a1bcfcb11e1068,1,credit_card,1,300.66
7b8d4f8d213e468291203f0c310e1c81,1,credit_card,4,377.39
50d43a6a8c254816a30bd6fc4684782e,1,credit_card,1,34.85
b74aafa3f0b7457986f30da4ae71f685,1,credit_card,2,239.43
ea3a0cfa94a94ce4a79d8871a6ac6faf,1,credit_card,1,464.46
bebc3f74eace42078dae19d09117cffc,1,credit_card,1,382.07
a8e7542ce5b74f9b94b0b21b0d5d3909,1,debit_card,6,325.58000000000004
8846bd2b8d6242bd8276a5dcde6a90f7,1,credit_card,1,364.90999999999997
00feddeef22a4b32b5268a1f7c419c6f,1,boleto,3,432.17999999999995
1ce4305fe0b04ed593596580978aaaf9,1,credit_card,1,182.5
f4518bc40e204a299c6e55fec5c768d6,1,credit_card,4,434.4
c96827d1a3404d369e0297533552c43d,1,credit_card,2,458.92
fda0f066aeef4e7ea7cf67bce549b1a5,1,boleto,2,82.7
1b94944c05ce4586adba45f32cfc5892,1,credit_card,10,331.47
6cb739ddbf7840f3b19307b04bc22dda,1,boleto,4,99.04
ad0f3a06f6d64d9c86ae3d61c1fd9026,1,credit_card,6,308.46000000000004
1113ed4110e447ec818697787e5b7445,1,boleto,1,159.1
46dba582a15f4c1496935c455cb8736f,1,credit_card,2,351.91
218555d65e104b508fdf4f98f920c19f,1,credit_card,2,269.63
2761027846b746aeb64bb5b58731ee97,1,credit_card,1,162.95999999999998
06db4f87ef314946a0b0eee0ff7d9acd,1,credit_card,10,238.22
c59494848e7842bda9439f084914ae05,1,credit_card,1,337.75
2bcd5307195e4e0e9b347680a8b5f6ba,1,credit_card,3,126.26
c55c2d428c574052a29fde72731d86aa,1,credit_card,2,320.40999999999997
08bd31dda60443b1ae606bcd17edd30a,1,credit_card,4,274.52
579c7980140e48bcb27b036ed7e5fe9a,1,boleto,1,166.69
8de07d02596c4aea8277465fee863438,1,credit_card,1,190.12
0331e7b5017c43fcafdf3d12f6017427,1,credit_card,3,184.16
e8e0b8e93a2349bdbb2baf798b1aa45e,1,boleto,1,239.26999999999998
857665176d1d45aeb823ebce2de3192a,1,credit_card,1,206.86
61c7d4dc630e47b7ae053a82ed7276c4,1,credit_card,1,198.25
c4de2f4f85d444dc8c017cca8859be0b,1,credit_card,1,292.51
37f9c04b3e384690b6f1d11925d40f5f,1,boleto,4,286.52
cad06be624204dea8875548e28c74fdb,1,boleto,1,189.13
ba07b1fa0b4c4a8d9553de093a7c6cb3,1,credit_card,3,422.58000000000004
3f8a359a59de495fbb460ea33432f0d0,1,credit_card,1,281.71999999999997
d29347ae7fe7422982bb44df61dcb02a,1,boleto,4,301.26
923d788d50cf40b68d806dec906d917f,1,credit_card,1,369.09999999999997
f7f81ec966c34073bb3e5c157192fd8d,1,credit_card,3,303.65999999999997
542f84bbe5f645879ad27ed554d21a48,1,credit_card,2,300.71000000000004
428731bab4ea4c59bc64eb5686bcdfc6,1,credit_card,3,446.71
01d962912bea4da59672f7e2c154a3ea,1,credit_card,1,96.71
0637ad0e32fc4d0dbc7bcb67b45823dc,1,boleto,1,112.17
3b174369de8d4ee798178ec304fb4f77,1,credit_card,2,171.17
1383b4ff507947638b012982b8720d23,1,credit_card,10,146.68
1d0e8969794f4cb9a20eb4800a7ed4db,1,credit_card,2,306.83000000000004
93eacfc9fc4f4830b03dfa5e5c0ec2d2,1,credit_card,3,307.60999999999996
b66ddf606d094dedbd6f085bd51c0dc8,1,credit_card,2,319.2
94ae916b5dbb4de2bac65258c72318b4,1,credit_card,1,330.31
953770c281104b5d947f1ed580265b16,1,voucher,10,452.76
16a6418181544b2a86daeaaca4c6ab77,1,credit_card,4,211.06
bfc5937ba4034221b6613261ca10dc7a,1,credit_card,1,85.61999999999999
f34f4232c01a4919bc4a87579dc6eb97,1,debit_card,1,396.70000000000005
3f9ccb5cf2b8402297be1ca03bff4dad,1,credit_card,4,323.82000000000005
7f876a7d537e40f4983d833bfa2b35b6,1,credit_card,1,85.21000000000001
d2eb33017c28415b9f0fb1f1baee1d19,1,boleto,3,122.96
e3c34d3a2b754e38be572fe685f08241,1,credit_card,1,476.1
1cb898c31f6a419a918ce8596e0b834e,1,credit_card,3,122.56
94870d4a460040d9994d5d03c6fe7dfd,1,credit_card,2,198.98000000000002
7281a5ae5ad143b8b0e0514f059e527b,1,credit_card,1,75.83
e930a7c2680b44ebaabc8bfa02bbe3b5,1,credit_card,4,333.67
8200e21e46fa49af8c80d28df13b032d,1,credit_card,4,130.92000000000002
e733312f9ac747f6ad38597c054e4ffc,1,credit_card,3,248.98000000000002
1a935075c1954bff9aa82b6cbf5fa726,1,credit_card,1,340.44
628ded4ec054480f82ce28f891272d94,1,credit_card,2,401.36
67afd28c638f4b64a5cb69ddfe369810,1,credit_card,3,283.48999999999995
85475ff0baa243f8ae5f96fe2f348787,1,credit_card,10,352.21999999999997
92d2f0872e8146ff9f34a8b863f68add,1,boleto,2,453.07
42c104ff91584bb9aa6ffbe01a3b2841,1,credit_card,2,253.29
9765cea796da4fad97347ddde5329f72,1,credit_card,1,432.77
79c8b006fd65411cb03760951748a879,1,credit_card,1,263.8
e4d4b06d2cd24750b5266c44430ed4d3,1,credit_card,1,204.48
ddfae5fe9c5e48c5bc42031912174e89,1,voucher,1,244.98000000000002
92f5ae0d36d14354b33265eda693b444,1,credit_card,1,169.14000000000001
60e99695d061460799157b5821c9a377,1,credit_card,2,314.02
3efa6fe4f48642f58cf1ed8683898da0,1,credit_card,6,358.99
2e6c55b376724a6a9dd0f5f86197876e,1,credit_card,3,88.81
33b1406d55ee452296af650a5613387f,1,credit_card,1,156.93
a7e3e48b57d241bdae7697a7d6e7510f,1,credit_card,3,408.25
babf181552fa48d0ae023bf9440b8156,1,boleto,1,337.43
b2b411b4894c4bf983f0d165057f4469,1,credit_card,2,407.56
664cb6bf504749efadf4fc8e9d2a92f5,1,credit_card,2,223.76999999999998
853d651f098542c0be720d1b1d11a414,1,credit_card,1,288.07
97838ec1ea0c4bcab6d25472862dc4c1,1,credit_card,1,190.1
a0296ef48ddd48a8981ffd17ad747013,1,credit_card,3,263.11
bd9e444d85324a99a2e6bdbebdcad20e,1,credit_card,1,263.88
6259a6b1aafd4a239512d849b8dc4917,1,debit_card,2,169.38
ae626a8022e94902baf976c1c0770062,1,boleto,2,376.44
720905eb880346b9b08f8637b567414c,1,voucher,1,377.07
0e2413be23f04a649cba6159d723e2ee,1,credit_card,4,285.99
40acb135f5a04823835a7b4aa2fd472d,1,credit_card,1,369.14000000000004
d5f98d88f0d943dbbe5694cd6e6de3dd,1,credit_card,3,432.54
696d49245c3947398b82dfb828aef96b,1,credit_card,1,153.28
864490f08aa64161b4064224e4ad3d42,1,credit_card,2,421.34
9935edef3bea4810a0d59231696c0b34,1,credit_card,2,190.82
fc94aaabdf5d4816875e61ddd4fa463c,1,credit_card,6,266.64
057e2d3c86904e9d83783426f0a5702b,1,boleto,2,359.56
a21df5aae45e412e89111c2f0575bf50,1,credit_card,1,36.69
d47ddea0f18144bb809a046dd35a7b59,1,credit_card,1,464.84000000000003
d765bef37d274e4bac45b17a43172a84,1,boleto,1,198.29000000000002
e09088966c1540f485f6c64b4444c0cc,1,credit_card,1,274.27
711e794b115a477197596bfd6965efef,1,credit_card,10,398.18
54c7fd8941844f0ba4a0dd98dc2a0852,1,credit_card,3,67.31
949dc5b4bf684e43a77dc7f6285bdc7e,1,credit_card,1,184.70000000000002
ac3f020653bb472f81dde8e5b182ea94,1,credit_card,6,68.56
f9c679dbc91840c6b0e8f8fdd657bab7,1,credit_card,2,173.35
81a95074298241609e1367e38d38a121,1,credit_card,1,365.6
54dbf1ff39f741b3a9fa5166fed10b08,1,credit_card,3,117.18
5b5ab54556d243a6ab8209803972fca8,1,credit_card,4,176.98
54d4e7f626fc459b86167f4e1cc102c1,1,boleto,3,336.24
b66f307e8a064cdc9df5f9d3f0c2af23,1,voucher,1,438.15999999999997
f868640695ae4e7790bc1e73b7835695,1,credit_card,4,337.37
cfcd1596b42f47469c7c851bce53d3b8,1,credit_card,1,321.28000000000003
5e57df312c9248e7abac81703f9fa0fb,1,voucher,2,426.65
85107ec6c44c4403bd575bed575ecabc,1,debit_card,1,112.72000000000001
62e4ebecc87643daa4ea0d927c9a60eb,1,credit_card,4,92.71
8d874a64082448308054bafa8a4c5d8a,1,boleto,1,430.77
6c366528c7ed4012aeb859eab5e83772,1,credit_card,2,253.46
f355659b3f1340b4a955d78ab6809d0a,1,credit_card,3,273.83
c76b439b8c524133b2afb10a5a6eed35,1,credit_card,2,40.22
707ad9e92c4a4286b155b9a795be1081,1,credit_card,1,53.910000000000004
a336d48597984a44998372e9b1b0b0b4,1,boleto,1,208.93
c9ec1f3b288e488a99037e45befa71e1,1,credit_card,3,275.83000000000004
53e3d8663e764bc883b88319808b6320,1,boleto,1,60.160000000000004
be23264277284b46b02446fd52960dc0,1,credit_card,4,259.67
5f3bc144adb14d93b304a30661758d27,1,credit_card,10,347.28000000000003
2750860271a743a2a2cdfb1c811b0e04,1,credit_card,1,374.26
d08ff77cf19a49e788ab6c564497c6f1,1,credit_card,1,68.24
49171b61772e4df685d020b9686f5c34,1,credit_card,3,72.72
4e8ecb2f6bbc46a095c25d2bf4403f37,1,credit_card,1,206.52999999999997
1f7bdb284b20488b970fed34b7e3b0d9,1,credit_card,2,47.26
9db04c617f1b4702821415587f82cc0b,1,credit_card,3,458.19
2572ae3fbb8d45d28ccdded4aff9c761,1,credit_card,2,441.22
01dbb76d6e594fe4b5741864b818af1a,1,boleto,6,342.06
da3e8ee9ac2b41baba9b6cc15086c0a2,1,boleto,1,280.09000000000003
957f2a642ef0429e9efd948a19d15ee8,1,boleto,2,245.45
7eb33629310746cfb58a7da706fd0775,1,credit_card,4,85.67999999999999
182baff3719c4734939a75e4e384fd74,1,credit_card,1,97.95
4cbc23a1f7b2420ab0556edd85a7eaea,1,boleto,10,279.16
31ec234f7a784997abf6816a0f9eabf3,1,boleto,3,179.85000000000002
c98934e1e932481f88cecb992141eee7,1,credit_card,1,43.16
e4ef7b4988da4986b5471045af624f6d,1,credit_card,1,163.0
9b90063e42404b17a440d363cec3ecb8,1,credit_card,1,428.57
30cef730e3fa4534bc1a084907458e5b,1,credit_card,3,71.16
cf635d2e43db42e1902ee11184345401,1,credit_card,6,313.60999999999996
25a4cfbf32d540af9e70db1bd9da4d44,1,credit_card,1,331.78
f2b7c5255e68417ba0c74252118e6f7b,1,credit_card,2,72.94999999999999
40ee07fd81194e2399b40b4703d7f7a7,1,credit_card,10,369.23
656fccf04f0e45cc9d399a1227a5817f,1,credit_card,1,203.56
b1fd349d43a14230ad0a46315f7e4fa0,1,credit_card,1,205.63
92b9533606a343e39af6d838aff4a80e,1,credit_card,2,189.29
91fad199f87d4fa8ba62261ffffb5a9d,1,credit_card,3,346.51
f1bfc8383a9c4fa087e8720efa086a5b,1,credit_card,4,51.54
70d4b8ccd18844a8a79ea41ded062874,1,credit_card,1,213.21
cc0480a620d3484e9d4203d7923c49c0,1,credit_card,3,246.64000000000001
bdd07abdbb4f4a139edf8b48ab431323,1,credit_card,1,63.19
41d21f9d52da4ddab415744cdb17ed88,1,credit_card,1,103.10000000000001
eb129bafa2a143ffb835a95957375c7b,1,credit_card,2,106.45
9795fb576aa64b1db0a94d42da3688f9,1,boleto,4,464.23999999999995
9ced9a5e6b964382b5962f786d649397,1,credit_card,2,114.94
4c5a331118604d3f978f7afff1efc94c,1,credit_card,2,240.46
17d54a18e67240e981c3b82e129658a7,1,credit_card,2,131.98
11e374f1583447dbb531253620ce800a,1,credit_card,4,400.68
5d42435650e14aeb80fc658deb335a2b,1,credit_card,4,78.78999999999999
c41fa52819ac4e6baf16c3d292bbb3c0,1,credit_card,3,340.22999999999996
f29769a578fb45e4869734db30758b17,1,credit_card,1,315.22
5406e55679224cadad55054445890de8,1,credit_card,1,340.26
1dc86f5ff71447ac91880b39e70d000f,1,voucher,1,312.48
577b3a518cc049f980ef70c9f59e4e7b,1,boleto,2,252.03
3d8257c0667445488dc69bf1872462bb,1,credit_card,1,37.01
5c4cd21c75f840a8b051adf303482e28,1,credit_card,1,367.4
ab1939e7f43b42a4af9af9e697c0c189,1,boleto,10,399.79999999999995
7c6cdc9aba9b4fcfb2efeea903b82624,1,credit_card,1,164.4
cf49692b5e394316810bc70836b03fe9,1,boleto,1,349.35999999999996
ac54930d0e334132a89d503adbe0b232,1,credit_card,4,65.5
bfb7d1ff2153437a87b9ccdfb83fdb44,1,boleto,1,332.91999999999996
e5b715e7132a4bf881d41150ebcb947d,1,credit_card,2,45.36
a8700c013a9f45ca8dda04794ae99cce,1,credit_card,1,420.98
880993833f44438dbf04f5e19066de4a,1,credit_card,1,190.09
2f069026874a4fadaa84b499c42a6917,1,credit_card,1,119.39999999999999
9be1b09f424d4b8583cbcf9292c280d7,1,boleto,1,186.3
833fc3536f8e466caa306f833b197410,1,credit_card,1,128.68
7118d4e2e7034df39868741fbf800899,1,credit_card,2,136.54
f966610e97b34d6ca46a4022cb7261d5,1,credit_card,1,240.78
b43d7c4b8d8943818770340197ddbb67,1,credit_card,1,68.37
af38e7da32794f1fb0be7d02a8dfba88,1,credit_card,1,232.53
313e679ed91b4d2a820419e4b67d4363,1,credit_card,1,221.05
7eb6505c248b4c49a987315154d6af8f,1,credit_card,1,338.16
beb591a7a3b840d197259d1bdc8b633f,1,credit_card,4,216.10999999999999
b27662a44e554808a21ed7eddcd8026d,1,boleto,4,347.47
51a3ff3f340b436592e8afa6088f219a,1,credit_card,2,347.13
71055965a5a34bc9b13d935bf1ce551f,1,credit_card,1,240.47000000000003
fc1a7c5f08bc4a418ac4767af1326a55,1,credit_card,4,134.66
54747b144e434dc7be615407e1904da7,1,credit_card,1,86.94
ede67b052c4d4264aba9a2fd190fb0e4,1,credit_card,4,339.25
f3d7c19e603845f5a9bcfc0f3012341c,1,credit_card,1,112.69
03f82fcf00164c929d2ca70cf6888f20,1,credit_card,3,174.44
065490ae114645abad00ab5f52147a95,1,credit_card,1,143.27
a9322e58ff604827ba612d8a45333dea,1,credit_card,2,46.239999999999995
98546cf69cb746bfb5e887cf5165fc06,1,credit_card,2,35.11
627b8d5eef7a4b3ea6a384f5d6fb68c3,1,credit_card,3,320.68
bd0c2041b55d4f7c86c7887a1bda5b7b,1,boleto,2,451.99
9b1ea5757d3f464fba47440ab0f432a9,1,voucher,1,344.29
f0864a65310f4f8db9f7f338243ddd7f,1,credit_card,3,46.76
715e743a23ba449db8323f5c555fac1d,1,boleto,1,383.55
b3c6e3e7d4684faf9fa1b87c1d541c08,1,credit_card,3,319.15
bf36cf1f32ac482bb7a09e7b04a56fdf,1,voucher,1,440.6
ef2e1a95ff53472baa0e540bce3ae113,1,credit_card,1,207.76999999999998
6a3455a4bb224156be8590a7a1fd54eb,1,credit_card,3,176.44
e060d0cacc744b82a41624a358805a7c,1,credit_card,1,203.31
dbdfc5a38863464d915ea02b0ccfbe5d,1,credit_card,6,197.98999999999998
f8a835c9650a4d7aaeaf7e2ad338850f,1,credit_card,1,255.89
c58ccd6c75104c24935bb81999623c48,1,voucher,1,49.76
dd519284325e493cb985c631b61d291a,1,credit_card,2,185.96
4ade4491197740acbf7e7ed9f34e953a,1,boleto,1,425.08
91e7b35b897d4d2e8399b84f6f20349e,1,boleto,3,442.6
b9130a51b7cd46a3bb9b4356036c8aaa,1,credit_card,4,289.72
7c201f42f56340ef9e434166f9b0e234,1,boleto,4,410.56
0d2944a71f944b5693615579eb9a5ab5,1,credit_card,3,102.42
251574dea34f4065a5e0dbcae0153d3c,1,boleto,1,419.7
2d4930826dcb475e8976e291545408d1,1,credit_card,1,197.42
6920d4a131ae4487a41bda80637b312e,1,credit_card,3,271.68
a1346302a90d488db83eca2cd3d0aec4,1,credit_card,10,357.46
d9fd4eaed5d24114b58f43658f9dbe10,1,credit_card,2,210.87
62a466af4e01415aa178b46013088879,1,debit_card,4,440.94
d0e2d1547f61441bb72c00e32af80fbd,1,boleto,1,95.55
672806effe9d4970a3b07dfb7792cf41,1,credit_card,6,241.68
4b43c26d236b4e50a310cd19994760ec,1,credit_card,6,95.80000000000001
6b1fd2edcab84efc8ab8ac5c09fc8880,1,boleto,1,209.06
5dde31c4dacc4541967ba9c82526a00d,1,credit_card,1,166.15
95ab89b8ac2c43afb93602a09e12eaa8,1,credit_card,4,150.71
641ddae410fc491ab35c385d69730dba,1,credit_card,3,197.47
c26bbf5e50014d50b2890827df693b45,1,boleto,1,152.5
9ecbe108d8244ffa8d2442e4644bc130,1,credit_card,10,278.66
1eee182906d84aabbfe4d9e751bc06c1,1,credit_card,2,84.24
3379a162b1c74e3ea13fe74e96780122,1,credit_card,1,437.46000000000004
62e07d074ca2472697df1deb6e47b926,1,credit_card,1,117.31
2ff3aca40247466daf1d620745e54b91,1,credit_card,6,303.79
0fd04710f1ac45b9a6fbbe706342c806,1,credit_card,3,404.63
1e831905c4374a0bb7874c90aac42631,1,credit_card,2,96.36
b49ce89155ec4ea894e4af0938a43f65,1,credit_card,6,261.13
bcf5e041a46f4d39a630aa08eb2f4c30,1,credit_card,1,266.71
b0a09b5000ec458b999af18ab67552f6,1,credit_card,1,121.86
9f33c8313b1a4e6493b28e0ee764a196,1,boleto,2,171.16000000000003
a7e8d643e13242899469add26a19d543,1,credit_card,3,446.8
c225c744602947d1a2dfb370c0eab787,1,boleto,1,431.71999999999997
d3359a30ed1d4a36bf25bba488675be3,1,credit_card,4,81.11
eeb5a963c03a4eb5bff7a1f7eb779a20,1,credit_card,1,136.81
f23656bfe81e433c87ac50faded769c7,1,credit_card,3,61.690000000000005
7acfe605cc6549a6920da6b19c1e58e3,1,credit_card,4,93.38
